,Calibrations,Condition,Outgroup,Method,replicate,l-true,l-est
166,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,17,10.2335179034819,10.333760404044416
167,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,18,11.770124905632851,11.517165016428295
168,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,19,8.784302634020548,8.562747501263603
169,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,20,8.521276658203952,8.443680128126555
170,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,21,9.623429939273251,6.589609878091812
171,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,22,7.4018782347284,6.72420008202112
172,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,23,11.764391894150702,11.79509784238111
173,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,24,10.5066363465863,10.240928277982903
174,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,25,10.554077706644602,8.342396293945397
175,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,26,14.077945607918153,12.476630579221206
176,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,27,12.1040750044914,10.819648177102456
177,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,28,10.053590662559298,2.916860989043789
178,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,29,11.269975793490751,9.943234483800664
179,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,30,11.145190292625102,9.725742976999074
180,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,31,16.222069060677452,22.231150512582328
181,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,32,11.751253624135051,13.982145868311529
182,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,33,13.351736015155701,10.657160495886023
183,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,34,20.1908492514255,18.943684359738107
184,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,35,13.509419999189852,9.123108987501015
185,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,36,15.188427335282803,13.349117406397651
186,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,37,9.429511296602803,9.48913397970514
187,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,38,11.542342299199952,8.295876824993098
188,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,39,9.6648745555314,10.319453047501337
189,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,40,8.2520345494223,4.767906276006287
190,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,41,8.174824026032102,12.029520984645306
191,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,42,12.885202756607848,12.959821255571114
192,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,43,12.219686224467653,8.027282577912997
193,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,44,11.649456017702,10.912061443120265
194,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,45,12.922751970641752,14.004568093324293
195,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,46,12.630464533459653,10.951401599886127
196,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,47,9.698019283676699,10.093436378668262
197,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,48,17.112423543747603,15.401227619645795
198,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,49,10.032255907848048,9.90155177108987
199,3,fasttree_genetrees_1600_non,False,wLogDate+ConBL,50,12.2333118837067,11.571162535024882
200,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,01,11.752064590269297,10.410700000000002
201,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,02,14.634934427133402,15.0732
202,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,03,10.475912539015752,13.634
203,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,04,7.68840795029655,8.8725
204,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,05,11.895857019094002,14.2992
205,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,06,10.9916979827417,13.4791
206,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,07,11.5107080299109,14.432300000000001
207,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,08,9.911897270478303,14.1799
208,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,09,18.0799987964858,21.3146
209,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,10,11.965495715341252,21.635500000000004
210,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,11,15.921316647872953,25.9913
211,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,12,13.275811930957703,16.106800000000003
212,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,13,14.53564873205255,16.435800000000004
213,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,14,10.441738593946702,14.762200000000002
214,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,15,13.246754333944102,11.785899999999998
215,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,16,17.490000453635652,16.4992
216,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,17,10.2335179034819,11.798600000000002
217,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,18,11.770124905632851,12.968400000000003
218,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,19,8.784302634020548,10.232099999999997
219,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,20,8.521276658203952,9.3786
220,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,21,9.623429939273251,7.3012999999999995
221,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,22,7.4018782347284,8.1246
222,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,23,11.764391894150702,13.185400000000001
223,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,24,10.5066363465863,12.632
224,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,25,10.554077706644602,17.8335
225,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,26,14.077945607918153,17.355199999999996
226,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,27,12.1040750044914,11.116200000000001
227,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,28,10.053590662559298,12.4375
228,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,29,11.269975793490751,13.507300000000003
229,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,30,11.145190292625102,12.4417
230,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,31,16.222069060677452,31.9971
231,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,32,11.751253624135051,14.2665
232,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,33,13.351736015155701,12.484300000000001
233,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,34,20.1908492514255,21.137700000000002
234,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,35,13.509419999189852,17.7876
235,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,36,15.188427335282803,21.567300000000003
236,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,37,9.429511296602803,11.946200000000001
237,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,38,11.542342299199952,7.8273
238,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,39,9.6648745555314,10.430800000000001
239,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,40,8.2520345494223,9.809300000000002
240,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,41,8.174824026032102,24.6557
241,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,42,12.885202756607848,14.910300000000001
242,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,43,12.219686224467653,11.815700000000001
243,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,44,11.649456017702,13.466400000000002
244,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,45,12.922751970641752,19.042100000000005
245,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,46,12.630464533459653,13.3015
246,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,47,9.698019283676699,14.339800000000002
247,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,48,17.112423543747603,35.664100000000005
248,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,49,10.032255907848048,9.0311
249,3,fasttree_genetrees_1600_non,False,MD-Cat+CASTLES-Pro,50,12.2333118837067,14.043400000000002
250,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,01,11.752064590269297,10.444099999999999
251,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,02,14.634934427133402,14.5243
252,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,03,10.475912539015752,10.8477
253,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,04,7.68840795029655,7.940499999999999
254,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,05,11.895857019094002,10.0505
255,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,06,10.9916979827417,10.652800000000001
256,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,07,11.5107080299109,13.420300000000001
257,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,08,9.911897270478303,7.096799999999999
258,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,09,18.0799987964858,17.4138
259,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,10,11.965495715341252,9.673200000000001
260,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,11,15.921316647872953,12.691799999999999
261,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,12,13.275811930957703,14.318200000000001
262,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,13,14.53564873205255,11.975000000000003
263,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,14,10.441738593946702,9.140100000000002
264,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,15,13.246754333944102,2.6837
265,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,16,17.490000453635652,16.1679
266,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,17,10.2335179034819,10.571000000000002
267,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,18,11.770124905632851,11.604400000000002
268,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,19,8.784302634020548,9.083599999999999
269,3,fasttree_genetrees_1600_non,False,MD-Cat+ConBL,20,8.521276658203952,8.565000000000001
